sesion,round,price,prev_price,part_label_ID,pl_f0,pl_f1,pl_f2,pl_f3,pl_fcast_rnd_0,pl_fcast_rnd_1,pl_fcast_rnd_2,pl_fcast_rnd_3,pl_fcast_err_0,pl_fcast_err_1,pl_fcast_err_2,pl_fcast_err_3,model
n9vyg9cc,28,18.0,18.0,n9vyg9ccbot9,17,15,,,28,30,,,2.0,3.0,,,grok-2
n9vyg9cc,29,18.0,18.0,n9vyg9ccbot9,17,,,,29,,,,1.5,,,,grok-2
n9vyg9cc,30,17.0,18.0,n9vyg9ccbot9,16,,,,30,,,,2.0,,,,grok-2
n9vyg9cc,1,14.5,,n9vyg9ccbot10,14,14,15,16,1,3,6,11,0.0,0.5,0.5,3.0,grok-2
n9vyg9cc,2,15.0,14.5,n9vyg9ccbot10,14,14,15,16,2,4,7,12,0.5,0.5,1.0,3.0,grok-2
n9vyg9cc,3,15.5,15.0,n9vyg9ccbot10,15,15,16,17,3,5,8,13,-0.5,0.0,1.0,3.0,grok-2
n9vyg9cc,4,16.0,15.5,n9vyg9ccbot10,16,16,17,18,4,6,9,14,-1.5,-0.5,1.0,2.0,grok-2
n9vyg9cc,5,17.0,16.0,n9vyg9ccbot10,16,17,18,19,5,7,10,15,-1.0,-1.0,0.0,1.0,grok-2
n9vyg9cc,6,18.0,17.0,n9vyg9ccbot10,18,19,20,21,6,8,11,16,-2.5,-2.0,-1.0,-1.0,grok-2
n9vyg9cc,7,18.0,18.0,n9vyg9ccbot10,,,,,7,9,12,17,,,,,grok-2
n9vyg9cc,8,19.0,18.0,n9vyg9ccbot10,19,20,21,22,8,10,13,18,-2.0,-2.0,-1.0,-2.0,grok-2
n9vyg9cc,9,19.0,19.0,n9vyg9ccbot10,20,21,22,23,9,11,14,19,-2.0,-2.0,-2.0,-3.0,grok-2
n9vyg9cc,10,20.0,19.0,n9vyg9ccbot10,20,21,22,23,10,12,15,20,-2.0,-2.0,-2.0,-3.0,grok-2
n9vyg9cc,11,20.0,20.0,n9vyg9ccbot10,21,22,23,24,11,13,16,21,-2.0,-2.0,-3.0,-4.0,grok-2
n9vyg9cc,12,20.0,20.0,n9vyg9ccbot10,21,22,23,24,12,14,17,22,-2.0,-2.0,-3.0,-4.0,grok-2
n9vyg9cc,13,20.0,20.0,n9vyg9ccbot10,21,22,23,24,13,15,18,23,-1.0,-2.0,-3.0,-4.0,grok-2
n9vyg9cc,14,20.0,20.0,n9vyg9ccbot10,20,21,22,23,14,16,19,24,0.0,-1.0,-2.0,-3.0,grok-2
n9vyg9cc,15,20.0,20.0,n9vyg9ccbot10,20,21,22,20,15,17,20,25,0.0,-1.0,-2.0,0.0,grok-2
n9vyg9cc,16,20.0,20.0,n9vyg9ccbot10,20,21,22,20,16,18,21,26,0.0,-1.0,-2.0,-1.0,grok-2
n9vyg9cc,17,20.0,20.0,n9vyg9ccbot10,20,20,20,18,17,19,22,27,0.0,0.0,0.0,1.0,grok-2
n9vyg9cc,18,20.0,20.0,n9vyg9ccbot10,,,,,18,20,23,28,,,,,grok-2
n9vyg9cc,19,20.0,20.0,n9vyg9ccbot10,20,20,20,18,19,21,24,29,0.0,0.0,0.0,0.5,grok-2
n9vyg9cc,20,20.0,20.0,n9vyg9ccbot10,20,20,20,18,20,22,25,30,0.0,0.0,0.0,0.0,grok-2
n9vyg9cc,21,20.0,20.0,n9vyg9ccbot10,20,20,20,,21,23,26,,0.0,0.0,-1.0,,grok-2
n9vyg9cc,22,20.0,20.0,n9vyg9ccbot10,20,20,19,,22,24,27,,0.0,0.0,0.0,,grok-2
n9vyg9cc,23,19.0,20.0,n9vyg9ccbot10,20,20,19,,23,25,28,,0.0,0.0,0.0,,grok-2
n9vyg9cc,24,19.0,19.0,n9vyg9ccbot10,19,18,16,,24,26,29,,1.0,1.0,2.5,,grok-2
n9vyg9cc,25,19.0,19.0,n9vyg9ccbot10,19,18,16,,25,27,30,,1.0,1.0,2.0,,grok-2
n9vyg9cc,26,18.5,19.0,n9vyg9ccbot10,19,18,,,26,28,,,0.0,1.0,,,grok-2
n9vyg9cc,27,18.0,18.5,n9vyg9ccbot10,18,16,,,27,29,,,1.0,2.5,,,grok-2
n9vyg9cc,28,18.0,18.0,n9vyg9ccbot10,17,15,,,28,30,,,2.0,3.0,,,grok-2
n9vyg9cc,29,18.0,18.0,n9vyg9ccbot10,17,,,,29,,,,1.5,,,,grok-2
n9vyg9cc,30,17.0,18.0,n9vyg9ccbot10,15,,,,30,,,,3.0,,,,grok-2
n9vyg9cc,1,14.5,,n9vyg9ccbot11,14,14,15,16,1,3,6,11,0.0,0.5,0.5,3.0,grok-2
n9vyg9cc,2,15.0,14.5,n9vyg9ccbot11,14,14,15,16,2,4,7,12,0.5,0.5,1.0,3.0,grok-2
n9vyg9cc,3,15.5,15.0,n9vyg9ccbot11,15,15,16,16,3,5,8,13,-0.5,0.0,1.0,4.0,grok-2
n9vyg9cc,4,16.0,15.5,n9vyg9ccbot11,16,16,17,18,4,6,9,14,-1.5,-0.5,1.0,2.0,grok-2
n9vyg9cc,5,17.0,16.0,n9vyg9ccbot11,16,17,18,19,5,7,10,15,-1.0,-1.0,0.0,1.0,grok-2
n9vyg9cc,6,18.0,17.0,n9vyg9ccbot11,17,18,19,20,6,8,11,16,-1.5,-1.0,0.0,0.0,grok-2
n9vyg9cc,7,18.0,18.0,n9vyg9ccbot11,18,19,20,21,7,9,12,17,-2.0,-1.0,-1.0,-1.0,grok-2
n9vyg9cc,8,19.0,18.0,n9vyg9ccbot11,18,19,20,21,8,10,13,18,-1.0,-1.0,0.0,-1.0,grok-2
n9vyg9cc,9,19.0,19.0,n9vyg9ccbot11,19,20,21,22,9,11,14,19,-1.0,-1.0,-1.0,-2.0,grok-2
n9vyg9cc,10,20.0,19.0,n9vyg9ccbot11,20,21,22,23,10,12,15,20,-2.0,-2.0,-2.0,-3.0,grok-2
n9vyg9cc,11,20.0,20.0,n9vyg9ccbot11,21,22,23,20,11,13,16,21,-2.0,-2.0,-3.0,0.0,grok-2
n9vyg9cc,12,20.0,20.0,n9vyg9ccbot11,21,22,23,20,12,14,17,22,-2.0,-2.0,-3.0,0.0,grok-2
n9vyg9cc,13,20.0,20.0,n9vyg9ccbot11,21,22,23,20,13,15,18,23,-1.0,-2.0,-3.0,0.0,grok-2
n9vyg9cc,14,20.0,20.0,n9vyg9ccbot11,20,21,22,20,14,16,19,24,0.0,-1.0,-2.0,0.0,grok-2
n9vyg9cc,15,20.0,20.0,n9vyg9ccbot11,20,21,22,20,15,17,20,25,0.0,-1.0,-2.0,0.0,grok-2
n9vyg9cc,16,20.0,20.0,n9vyg9ccbot11,20,20,19,18,16,18,21,26,0.0,0.0,1.0,1.0,grok-2
n9vyg9cc,17,20.0,20.0,n9vyg9ccbot11,20,20,19,18,17,19,22,27,0.0,0.0,1.0,1.0,grok-2
n9vyg9cc,18,20.0,20.0,n9vyg9ccbot11,20,20,19,16,18,20,23,28,0.0,0.0,1.0,3.0,grok-2
n9vyg9cc,19,20.0,20.0,n9vyg9ccbot11,20,19,18,14,19,21,24,29,0.0,1.0,2.0,4.5,grok-2
n9vyg9cc,20,20.0,20.0,n9vyg9ccbot11,20,20,19,14,20,22,25,30,0.0,0.0,1.0,4.0,grok-2
n9vyg9cc,21,20.0,20.0,n9vyg9ccbot11,20,19,18,,21,23,26,,0.0,1.0,1.0,,grok-2
n9vyg9cc,22,20.0,20.0,n9vyg9ccbot11,20,19,18,,22,24,27,,0.0,1.0,1.0,,grok-2
n9vyg9cc,23,19.0,20.0,n9vyg9ccbot11,20,19,16,,23,25,28,,0.0,1.0,3.0,,grok-2
n9vyg9cc,24,19.0,19.0,n9vyg9ccbot11,18,17,14,,24,26,29,,2.0,2.0,4.5,,grok-2
n9vyg9cc,25,19.0,19.0,n9vyg9ccbot11,18,17,14,,25,27,30,,2.0,2.0,4.0,,grok-2
n9vyg9cc,26,18.5,19.0,n9vyg9ccbot11,18,16,,,26,28,,,1.0,3.0,,,grok-2
n9vyg9cc,27,18.0,18.5,n9vyg9ccbot11,18,14,,,27,29,,,1.0,4.5,,,grok-2
n9vyg9cc,28,18.0,18.0,n9vyg9ccbot11,17,14,,,28,30,,,2.0,4.0,,,grok-2
n9vyg9cc,29,18.0,18.0,n9vyg9ccbot11,14,,,,29,,,,4.5,,,,grok-2
n9vyg9cc,30,17.0,18.0,n9vyg9ccbot11,14,,,,30,,,,4.0,,,,grok-2
n9vyg9cc,1,14.5,,n9vyg9ccbot12,14,15,16,17,1,3,6,11,0.0,-0.5,-0.5,2.0,grok-2
n9vyg9cc,2,15.0,14.5,n9vyg9ccbot12,14,14,15,15,2,4,7,12,0.5,0.5,1.0,4.0,grok-2
n9vyg9cc,3,15.5,15.0,n9vyg9ccbot12,15,15,15,15,3,5,8,13,-0.5,0.0,2.0,5.0,grok-2
n9vyg9cc,4,16.0,15.5,n9vyg9ccbot12,16,17,18,20,4,6,9,14,-1.5,-1.5,0.0,0.0,grok-2
n9vyg9cc,5,17.0,16.0,n9vyg9ccbot12,17,18,19,20,5,7,10,15,-2.0,-2.0,-1.0,0.0,grok-2
n9vyg9cc,6,18.0,17.0,n9vyg9ccbot12,18,19,20,22,6,8,11,16,-2.5,-2.0,-1.0,-2.0,grok-2
n9vyg9cc,7,18.0,18.0,n9vyg9ccbot12,19,20,21,22,7,9,12,17,-3.0,-2.0,-2.0,-2.0,grok-2
n9vyg9cc,8,19.0,18.0,n9vyg9ccbot12,19,20,21,22,8,10,13,18,-2.0,-2.0,-1.0,-2.0,grok-2
n9vyg9cc,9,19.0,19.0,n9vyg9ccbot12,20,21,22,23,9,11,14,19,-2.0,-2.0,-2.0,-3.0,grok-2
n9vyg9cc,10,20.0,19.0,n9vyg9ccbot12,20,21,22,23,10,12,15,20,-2.0,-2.0,-2.0,-3.0,grok-2
n9vyg9cc,11,20.0,20.0,n9vyg9ccbot12,21,22,23,24,11,13,16,21,-2.0,-2.0,-3.0,-4.0,grok-2
n9vyg9cc,12,20.0,20.0,n9vyg9ccbot12,21,22,23,20,12,14,17,22,-2.0,-2.0,-3.0,0.0,grok-2
n9vyg9cc,13,20.0,20.0,n9vyg9ccbot12,21,22,23,20,13,15,18,23,-1.0,-2.0,-3.0,0.0,grok-2
n9vyg9cc,14,20.0,20.0,n9vyg9ccbot12,20,20,20,18,14,16,19,24,0.0,0.0,0.0,2.0,grok-2
n9vyg9cc,15,20.0,20.0,n9vyg9ccbot12,20,20,20,18,15,17,20,25,0.0,0.0,0.0,2.0,grok-2
n9vyg9cc,16,20.0,20.0,n9vyg9ccbot12,20,20,20,18,16,18,21,26,0.0,0.0,0.0,1.0,grok-2
n9vyg9cc,17,20.0,20.0,n9vyg9ccbot12,20,20,18,16,17,19,22,27,0.0,0.0,2.0,3.0,grok-2
n9vyg9cc,18,20.0,20.0,n9vyg9ccbot12,20,20,19,18,18,20,23,28,0.0,0.0,1.0,1.0,grok-2
n9vyg9cc,19,20.0,20.0,n9vyg9ccbot12,20,19,18,16,19,21,24,29,0.0,1.0,2.0,2.5,grok-2
n9vyg9cc,20,20.0,20.0,n9vyg9ccbot12,20,19,18,14,20,22,25,30,0.0,1.0,2.0,4.0,grok-2
n9vyg9cc,21,20.0,20.0,n9vyg9ccbot12,19,18,16,,21,23,26,,1.0,2.0,3.0,,grok-2
n9vyg9cc,22,20.0,20.0,n9vyg9ccbot12,19,18,16,,22,24,27,,1.0,2.0,3.0,,grok-2
n9vyg9cc,23,19.0,20.0,n9vyg9ccbot12,18,16,14,,23,25,28,,2.0,4.0,5.0,,grok-2
n9vyg9cc,24,19.0,19.0,n9vyg9ccbot12,18,16,14,,24,26,29,,2.0,3.0,4.5,,grok-2
n9vyg9cc,25,19.0,19.0,n9vyg9ccbot12,18,16,14,,25,27,30,,2.0,3.0,4.0,,grok-2
n9vyg9cc,26,18.5,19.0,n9vyg9ccbot12,18,16,,,26,28,,,1.0,3.0,,,grok-2
n9vyg9cc,27,18.0,18.5,n9vyg9ccbot12,16,14,,,27,29,,,3.0,4.5,,,grok-2
n9vyg9cc,28,18.0,18.0,n9vyg9ccbot12,16,14,,,28,30,,,3.0,4.0,,,grok-2
n9vyg9cc,29,18.0,18.0,n9vyg9ccbot12,16,,,,29,,,,2.5,,,,grok-2
n9vyg9cc,30,17.0,18.0,n9vyg9ccbot12,14,,,,30,,,,4.0,,,,grok-2
n9vyg9cc,1,14.5,,n9vyg9ccbot13,14,15,16,17,1,3,6,11,0.0,-0.5,-0.5,2.0,grok-2
n9vyg9cc,2,15.0,14.5,n9vyg9ccbot13,14,15,16,17,2,4,7,12,0.5,-0.5,0.0,2.0,grok-2
n9vyg9cc,3,15.5,15.0,n9vyg9ccbot13,15,16,17,18,3,5,8,13,-0.5,-1.0,0.0,2.0,grok-2
n9vyg9cc,4,16.0,15.5,n9vyg9ccbot13,16,17,18,19,4,6,9,14,-1.5,-1.5,0.0,1.0,grok-2
n9vyg9cc,5,17.0,16.0,n9vyg9ccbot13,17,18,19,20,5,7,10,15,-2.0,-2.0,-1.0,0.0,grok-2
n9vyg9cc,6,18.0,17.0,n9vyg9ccbot13,18,19,20,21,6,8,11,16,-2.5,-2.0,-1.0,-1.0,grok-2
n9vyg9cc,7,18.0,18.0,n9vyg9ccbot13,19,20,21,22,7,9,12,17,-3.0,-2.0,-2.0,-2.0,grok-2
n9vyg9cc,8,19.0,18.0,n9vyg9ccbot13,19,20,21,22,8,10,13,18,-2.0,-2.0,-1.0,-2.0,grok-2
n9vyg9cc,9,19.0,19.0,n9vyg9ccbot13,20,21,22,23,9,11,14,19,-2.0,-2.0,-2.0,-3.0,grok-2
n9vyg9cc,10,20.0,19.0,n9vyg9ccbot13,20,21,22,23,10,12,15,20,-2.0,-2.0,-2.0,-3.0,grok-2
n9vyg9cc,11,20.0,20.0,n9vyg9ccbot13,21,22,23,24,11,13,16,21,-2.0,-2.0,-3.0,-4.0,grok-2
n9vyg9cc,12,20.0,20.0,n9vyg9ccbot13,21,22,23,24,12,14,17,22,-2.0,-2.0,-3.0,-4.0,grok-2
n9vyg9cc,13,20.0,20.0,n9vyg9ccbot13,21,22,23,24,13,15,18,23,-1.0,-2.0,-3.0,-4.0,grok-2
n9vyg9cc,14,20.0,20.0,n9vyg9ccbot13,20,21,22,23,14,16,19,24,0.0,-1.0,-2.0,-3.0,grok-2
n9vyg9cc,15,20.0,20.0,n9vyg9ccbot13,20,21,22,20,15,17,20,25,0.0,-1.0,-2.0,0.0,grok-2
n9vyg9cc,16,20.0,20.0,n9vyg9ccbot13,20,21,22,20,16,18,21,26,0.0,-1.0,-2.0,-1.0,grok-2
n9vyg9cc,17,20.0,20.0,n9vyg9ccbot13,20,21,20,18,17,19,22,27,0.0,-1.0,0.0,1.0,grok-2
n9vyg9cc,18,20.0,20.0,n9vyg9ccbot13,20,20,20,18,18,20,23,28,0.0,0.0,0.0,1.0,grok-2
n9vyg9cc,19,20.0,20.0,n9vyg9ccbot13,20,20,19,18,19,21,24,29,0.0,0.0,1.0,0.5,grok-2
n9vyg9cc,20,20.0,20.0,n9vyg9ccbot13,20,20,20,18,20,22,25,30,0.0,0.0,0.0,0.0,grok-2
n9vyg9cc,21,20.0,20.0,n9vyg9ccbot13,20,20,19,,21,23,26,,0.0,0.0,0.0,,grok-2
n9vyg9cc,22,20.0,20.0,n9vyg9ccbot13,20,20,19,,22,24,27,,0.0,0.0,0.0,,grok-2
n9vyg9cc,23,19.0,20.0,n9vyg9ccbot13,20,20,19,,23,25,28,,0.0,0.0,0.0,,grok-2
n9vyg9cc,24,19.0,19.0,n9vyg9ccbot13,20,19,18,,24,26,29,,0.0,0.0,0.5,,grok-2
n9vyg9cc,25,19.0,19.0,n9vyg9ccbot13,19,18,16,,25,27,30,,1.0,1.0,2.0,,grok-2
n9vyg9cc,26,18.5,19.0,n9vyg9ccbot13,19,18,,,26,28,,,0.0,1.0,,,grok-2
n9vyg9cc,27,18.0,18.5,n9vyg9ccbot13,18,16,,,27,29,,,1.0,2.5,,,grok-2
n9vyg9cc,28,18.0,18.0,n9vyg9ccbot13,18,16,,,28,30,,,1.0,2.0,,,grok-2
n9vyg9cc,29,18.0,18.0,n9vyg9ccbot13,18,,,,29,,,,0.5,,,,grok-2
n9vyg9cc,30,17.0,18.0,n9vyg9ccbot13,18,,,,30,,,,0.0,,,,grok-2
n9vyg9cc,1,14.5,,n9vyg9ccbot14,14,14,15,15,1,3,6,11,0.0,0.5,0.5,4.0,grok-2
n9vyg9cc,2,15.0,14.5,n9vyg9ccbot14,14,14,15,15,2,4,7,12,0.5,0.5,1.0,4.0,grok-2
n9vyg9cc,3,15.5,15.0,n9vyg9ccbot14,15,14,14,14,3,5,8,13,-0.5,1.0,3.0,6.0,grok-2
n9vyg9cc,4,16.0,15.5,n9vyg9ccbot14,16,16,15,14,4,6,9,14,-1.5,-0.5,3.0,6.0,grok-2
n9vyg9cc,5,17.0,16.0,n9vyg9ccbot14,16,16,17,17,5,7,10,15,-1.0,0.0,1.0,3.0,grok-2
n9vyg9cc,6,18.0,17.0,n9vyg9ccbot14,18,18,19,18,6,8,11,16,-2.5,-1.0,0.0,2.0,grok-2
n9vyg9cc,7,18.0,18.0,n9vyg9ccbot14,19,20,21,22,7,9,12,17,-3.0,-2.0,-2.0,-2.0,grok-2
n9vyg9cc,8,19.0,18.0,n9vyg9ccbot14,19,20,21,22,8,10,13,18,-2.0,-2.0,-1.0,-2.0,grok-2
n9vyg9cc,9,19.0,19.0,n9vyg9ccbot14,20,21,22,23,9,11,14,19,-2.0,-2.0,-2.0,-3.0,grok-2
n9vyg9cc,10,20.0,19.0,n9vyg9ccbot14,20,21,22,23,10,12,15,20,-2.0,-2.0,-2.0,-3.0,grok-2
n9vyg9cc,11,20.0,20.0,n9vyg9ccbot14,21,22,23,24,11,13,16,21,-2.0,-2.0,-3.0,-4.0,grok-2
n9vyg9cc,12,20.0,20.0,n9vyg9ccbot14,21,22,23,24,12,14,17,22,-2.0,-2.0,-3.0,-4.0,grok-2
n9vyg9cc,13,20.0,20.0,n9vyg9ccbot14,21,22,23,24,13,15,18,23,-1.0,-2.0,-3.0,-4.0,grok-2
n9vyg9cc,14,20.0,20.0,n9vyg9ccbot14,20,21,22,23,14,16,19,24,0.0,-1.0,-2.0,-3.0,grok-2
n9vyg9cc,15,20.0,20.0,n9vyg9ccbot14,20,20,19,18,15,17,20,25,0.0,0.0,1.0,2.0,grok-2
n9vyg9cc,16,20.0,20.0,n9vyg9ccbot14,20,21,22,20,16,18,21,26,0.0,-1.0,-2.0,-1.0,grok-2
n9vyg9cc,17,20.0,20.0,n9vyg9ccbot14,20,20,19,18,17,19,22,27,0.0,0.0,1.0,1.0,grok-2
n9vyg9cc,18,20.0,20.0,n9vyg9ccbot14,20,20,19,18,18,20,23,28,0.0,0.0,1.0,1.0,grok-2
n9vyg9cc,19,20.0,20.0,n9vyg9ccbot14,20,20,19,18,19,21,24,29,0.0,0.0,1.0,0.5,grok-2
n9vyg9cc,20,20.0,20.0,n9vyg9ccbot14,20,20,19,18,20,22,25,30,0.0,0.0,1.0,0.0,grok-2
n9vyg9cc,21,20.0,20.0,n9vyg9ccbot14,20,19,18,,21,23,26,,0.0,1.0,1.0,,grok-2
n9vyg9cc,22,20.0,20.0,n9vyg9ccbot14,20,19,18,,22,24,27,,0.0,1.0,1.0,,grok-2
n9vyg9cc,23,19.0,20.0,n9vyg9ccbot14,20,19,18,,23,25,28,,0.0,1.0,1.0,,grok-2
n9vyg9cc,24,19.0,19.0,n9vyg9ccbot14,19,18,17,,24,26,29,,1.0,1.0,1.5,,grok-2
n9vyg9cc,25,19.0,19.0,n9vyg9ccbot14,19,18,17,,25,27,30,,1.0,1.0,1.0,,grok-2
n9vyg9cc,26,18.5,19.0,n9vyg9ccbot14,19,18,,,26,28,,,0.0,1.0,,,grok-2
n9vyg9cc,27,18.0,18.5,n9vyg9ccbot14,18,17,,,27,29,,,1.0,1.5,,,grok-2
n9vyg9cc,28,18.0,18.0,n9vyg9ccbot14,17,15,,,28,30,,,2.0,3.0,,,grok-2
n9vyg9cc,29,18.0,18.0,n9vyg9ccbot14,16,,,,29,,,,2.5,,,,grok-2
n9vyg9cc,30,17.0,18.0,n9vyg9ccbot14,17,,,,30,,,,1.0,,,,grok-2
n9vyg9cc,1,14.5,,n9vyg9ccbot15,14,14,15,15,1,3,6,11,0.0,0.5,0.5,4.0,grok-2
n9vyg9cc,2,15.0,14.5,n9vyg9ccbot15,14,14,15,15,2,4,7,12,0.5,0.5,1.0,4.0,grok-2
n9vyg9cc,3,15.5,15.0,n9vyg9ccbot15,15,15,16,16,3,5,8,13,-0.5,0.0,1.0,4.0,grok-2
n9vyg9cc,4,16.0,15.5,n9vyg9ccbot15,16,16,17,18,4,6,9,14,-1.5,-0.5,1.0,2.0,grok-2
n9vyg9cc,5,17.0,16.0,n9vyg9ccbot15,17,18,19,20,5,7,10,15,-2.0,-2.0,-1.0,0.0,grok-2
n9vyg9cc,6,18.0,17.0,n9vyg9ccbot15,18,19,20,21,6,8,11,16,-2.5,-2.0,-1.0,-1.0,grok-2
n9vyg9cc,7,18.0,18.0,n9vyg9ccbot15,19,20,21,22,7,9,12,17,-3.0,-2.0,-2.0,-2.0,grok-2
n9vyg9cc,8,19.0,18.0,n9vyg9ccbot15,19,20,21,22,8,10,13,18,-2.0,-2.0,-1.0,-2.0,grok-2
n9vyg9cc,9,19.0,19.0,n9vyg9ccbot15,20,21,22,23,9,11,14,19,-2.0,-2.0,-2.0,-3.0,grok-2
n9vyg9cc,10,20.0,19.0,n9vyg9ccbot15,20,21,22,23,10,12,15,20,-2.0,-2.0,-2.0,-3.0,grok-2
n9vyg9cc,11,20.0,20.0,n9vyg9ccbot15,21,22,23,24,11,13,16,21,-2.0,-2.0,-3.0,-4.0,grok-2
n9vyg9cc,12,20.0,20.0,n9vyg9ccbot15,21,22,23,24,12,14,17,22,-2.0,-2.0,-3.0,-4.0,grok-2
n9vyg9cc,13,20.0,20.0,n9vyg9ccbot15,21,22,23,24,13,15,18,23,-1.0,-2.0,-3.0,-4.0,grok-2
n9vyg9cc,14,20.0,20.0,n9vyg9ccbot15,20,20,21,22,14,16,19,24,0.0,0.0,-1.0,-2.0,grok-2
n9vyg9cc,15,20.0,20.0,n9vyg9ccbot15,20,20,21,18,15,17,20,25,0.0,0.0,-1.0,2.0,grok-2
n9vyg9cc,16,20.0,20.0,n9vyg9ccbot15,20,20,19,18,16,18,21,26,0.0,0.0,1.0,1.0,grok-2
n9vyg9cc,17,20.0,20.0,n9vyg9ccbot15,20,20,19,18,17,19,22,27,0.0,0.0,1.0,1.0,grok-2
n9vyg9cc,18,20.0,20.0,n9vyg9ccbot15,20,20,19,18,18,20,23,28,0.0,0.0,1.0,1.0,grok-2
n9vyg9cc,19,20.0,20.0,n9vyg9ccbot15,20,20,19,18,19,21,24,29,0.0,0.0,1.0,0.5,grok-2
n9vyg9cc,20,20.0,20.0,n9vyg9ccbot15,20,20,19,18,20,22,25,30,0.0,0.0,1.0,0.0,grok-2
n9vyg9cc,21,20.0,20.0,n9vyg9ccbot15,20,20,19,,21,23,26,,0.0,0.0,0.0,,grok-2
n9vyg9cc,22,20.0,20.0,n9vyg9ccbot15,20,20,19,,22,24,27,,0.0,0.0,0.0,,grok-2
n9vyg9cc,23,19.0,20.0,n9vyg9ccbot15,20,19,18,,23,25,28,,0.0,1.0,1.0,,grok-2
n9vyg9cc,24,19.0,19.0,n9vyg9ccbot15,19,18,16,,24,26,29,,1.0,1.0,2.5,,grok-2
n9vyg9cc,25,19.0,19.0,n9vyg9ccbot15,18,17,15,,25,27,30,,2.0,2.0,3.0,,grok-2
n9vyg9cc,26,18.5,19.0,n9vyg9ccbot15,18,16,,,26,28,,,1.0,3.0,,,grok-2
n9vyg9cc,27,18.0,18.5,n9vyg9ccbot15,18,16,,,27,29,,,1.0,2.5,,,grok-2
n9vyg9cc,28,18.0,18.0,n9vyg9ccbot15,17,15,,,28,30,,,2.0,3.0,,,grok-2
n9vyg9cc,29,18.0,18.0,n9vyg9ccbot15,17,,,,29,,,,1.5,,,,grok-2
n9vyg9cc,30,17.0,18.0,n9vyg9ccbot15,16,,,,30,,,,2.0,,,,grok-2
n9vyg9cc,1,14.5,,n9vyg9ccbot16,14,15,15,16,1,3,6,11,0.0,-0.5,0.5,3.0,grok-2
n9vyg9cc,2,15.0,14.5,n9vyg9ccbot16,14,15,15,16,2,4,7,12,0.5,-0.5,1.0,3.0,grok-2
n9vyg9cc,3,15.5,15.0,n9vyg9ccbot16,15,16,16,17,3,5,8,13,-0.5,-1.0,1.0,3.0,grok-2
n9vyg9cc,4,16.0,15.5,n9vyg9ccbot16,16,16,17,18,4,6,9,14,-1.5,-0.5,1.0,2.0,grok-2
n9vyg9cc,5,17.0,16.0,n9vyg9ccbot16,16,17,18,19,5,7,10,15,-1.0,-1.0,0.0,1.0,grok-2
n9vyg9cc,6,18.0,17.0,n9vyg9ccbot16,18,19,20,21,6,8,11,16,-2.5,-2.0,-1.0,-1.0,grok-2
n9vyg9cc,7,18.0,18.0,n9vyg9ccbot16,19,20,21,22,7,9,12,17,-3.0,-2.0,-2.0,-2.0,grok-2
n9vyg9cc,8,19.0,18.0,n9vyg9ccbot16,19,20,21,22,8,10,13,18,-2.0,-2.0,-1.0,-2.0,grok-2
n9vyg9cc,9,19.0,19.0,n9vyg9ccbot16,20,21,22,23,9,11,14,19,-2.0,-2.0,-2.0,-3.0,grok-2
n9vyg9cc,10,20.0,19.0,n9vyg9ccbot16,20,21,22,23,10,12,15,20,-2.0,-2.0,-2.0,-3.0,grok-2
n9vyg9cc,11,20.0,20.0,n9vyg9ccbot16,21,22,23,24,11,13,16,21,-2.0,-2.0,-3.0,-4.0,grok-2
n9vyg9cc,12,20.0,20.0,n9vyg9ccbot16,21,22,23,24,12,14,17,22,-2.0,-2.0,-3.0,-4.0,grok-2
n9vyg9cc,13,20.0,20.0,n9vyg9ccbot16,21,22,23,24,13,15,18,23,-1.0,-2.0,-3.0,-4.0,grok-2
n9vyg9cc,14,20.0,20.0,n9vyg9ccbot16,21,22,23,24,14,16,19,24,-1.0,-2.0,-3.0,-4.0,grok-2
n9vyg9cc,15,20.0,20.0,n9vyg9ccbot16,20,21,22,23,15,17,20,25,0.0,-1.0,-2.0,-3.0,grok-2
n9vyg9cc,16,20.0,20.0,n9vyg9ccbot16,20,21,22,23,16,18,21,26,0.0,-1.0,-2.0,-4.0,grok-2
n9vyg9cc,17,20.0,20.0,n9vyg9ccbot16,20,21,22,23,17,19,22,27,0.0,-1.0,-2.0,-4.0,grok-2
n9vyg9cc,18,20.0,20.0,n9vyg9ccbot16,20,21,22,23,18,20,23,28,0.0,-1.0,-2.0,-4.0,grok-2
n9vyg9cc,19,20.0,20.0,n9vyg9ccbot16,20,21,22,23,19,21,24,29,0.0,-1.0,-2.0,-4.5,grok-2
n9vyg9cc,20,20.0,20.0,n9vyg9ccbot16,20,21,22,23,20,22,25,30,0.0,-1.0,-2.0,-5.0,grok-2
n9vyg9cc,21,20.0,20.0,n9vyg9ccbot16,20,21,22,,21,23,26,,0.0,-1.0,-3.0,,grok-2
n9vyg9cc,22,20.0,20.0,n9vyg9ccbot16,,,,,22,24,27,,,,,,grok-2
n9vyg9cc,23,19.0,20.0,n9vyg9ccbot16,20,20,20,,23,25,28,,0.0,0.0,-1.0,,grok-2
n9vyg9cc,24,19.0,19.0,n9vyg9ccbot16,19,19,18,,24,26,29,,1.0,0.0,0.5,,grok-2
n9vyg9cc,25,19.0,19.0,n9vyg9ccbot16,19,18,17,,25,27,30,,1.0,1.0,1.0,,grok-2
